GSM4909553_20200611-190360B_012N_HG-U133_Plus_2_	GSM4909554_20200611-190360B_013N_HG-U133_Plus_2_	GSM4909555_20200616-190360B_014N_HG-U133_Plus_2_	GSM4909556_20200616-190360B_015N_HG-U133_Plus_2_	GSM4909609_20200611-190360B_012T_HG-U133_Plus_2_	GSM4909610_20200611-190360B_013T_HG-U133_Plus_2_	GSM4909611_20200616-190360B_014T_HG-U133_Plus_2_	GSM4909612_20200616-190360B_015T_HG-U133_Plus_2_
238882_at	4.78130692307713	4.34588687413933	4.6941584712681	4.71753541749529	4.61808624521082	4.13450070684481	4.53693732005685	4.72903422556075
238883_at	7.36310812257414	6.89673016530143	6.74413180508515	6.90264839144322	7.4072395326553	6.54424890926755	7.57188277891683	7.13552311709383
238884_at	7.14166658383372	6.26404234366923	5.96761736256364	6.23238596775119	6.63777632337181	7.25328591528824	6.27184630943375	6.46536941588635
238885_at	4.12954502166277	4.45765979751402	4.7842678037149	4.08342294840198	4.56193480291078	4.29063532399689	4.41882552531026	5.1603394026078
238886_at	5.10137540617995	4.95789003609672	5.38188396504997	4.9287673293107	5.76230364565507	5.75274205563735	6.24158753072383	5.4131257874464
238887_at	5.44143243592463	5.43664475497925	5.26011366792692	5.63295256625047	5.89622111299959	5.5664822912761	5.4306037569476	5.4306037569476
238888_at	5.13369470167308	4.78379134332877	5.53827397731613	4.98642441393912	4.20338419245289	4.17065337318479	3.92909443017076	4.25558171913011
238889_at	3.58407999826162	3.93295204532629	4.28123438671446	4.0097780088309	4.30804651877148	3.93295204532629	2.89884064908774	3.95631493746558
238890_at	5.28118701230589	5.58734886315604	6.16195700887172	5.52810966841677	5.07486775622557	5.05612745854242	4.77897402928133	5.45703147569763
238891_at	2.64313149032297	2.57501021690464	2.85912975832498	2.916423592399	2.51937329013555	2.63955778456972	2.39542776346985	2.48635836503282
238892_at	4.92966330799622	4.54280850327243	5.01519896858424	4.75223878171268	4.44493921178983	4.39178018084167	4.46087721001795	4.80003370859617
238893_at	6.37310087615704	5.67652172232583	6.29419655121801	6.14294011839332	6.31884939255311	6.25148582003553	6.93478087831196	6.28590525211154
238894_at	5.87077314507595	5.53794450767288	5.20862376352144	5.11431257646356	5.75592512724348	5.2947881932682	6.31824980336593	5.20458078116925
238895_at	2.62781843132971	2.56505463410583	2.35893576746906	2.23385055718064	3.11469996802924	2.99122717245533	2.63905404631305	2.47096634045278
238896_at	5.01459368095944	5.14918744749159	4.81697425066448	5.11704930017579	5.16408147435861	5.16167999127696	5.39383014021286	5.45648219657717
238897_at	1.98836477501782	2.4047329983246	2.8111093920456	2.54150104861842	2.54058662728304	2.41602950561142	2.45156034254349	2.50326752741201
238898_at	2.58781494684549	2.51325198658151	2.48990796378215	2.3754426988128	6.24706282415353	5.87778500194756	2.81169644188224	3.48201039067623
238899_at	1.75443606509789	1.76744805027701	1.66727265926496	1.71605773689652	1.84851495898087	1.89658282115993	1.93311378845799	1.92698384715936
238900_at	4.46968378827192	3.07933048007074	1.77237068683459	3.55962349192562	3.61205678693365	2.14853069288977	1.23517590360046	3.58747991405021
238901_at	3.2710170044526	3.08060939228348	2.81198642091601	3.13941040975776	3.19379679544098	3.53908639386043	2.71972033323484	3.24971738119859
238902_at	4.94312740365331	4.85163480411688	5.35412196219453	5.26074008326019	4.95789003609672	5.09323419388189	5.26519459949438	5.20728040218235
238903_at	6.00193098397166	5.88225204715081	6.07799676942056	5.97698195964266	6.02552015842373	6.04885656024113	5.67009070906137	5.94643519398519
238904_at	5.80169310292483	5.96767776445117	5.96458262842385	5.99010124489405	5.88417370721468	5.81808268706703	5.94739155624498	5.89461930195006
238905_at	4.92710828937645	5.14535571114275	5.11820428565643	5.11704930017579	4.74115141558046	4.83423771933599	5.36363486939076	4.77554020907431
238906_s_at	3.40302812508081	3.13576522928689	3.53174662096035	3.13576522928689	3.25439426550426	2.72732893945532	3.25439426550426	3.24444569558568
238907_at	2.59945443024479	2.56544502647377	3.2524578678216	2.80398201928734	2.48485351117323	2.38163686775039	2.81148299334303	2.91426670853426
238908_at	5.14789533004147	5.05743798292297	5.13977930892114	5.11089766400081	5.62758269721696	5.8997668624787	5.92112676732935	5.52497992147577
238909_at	7.03827139339552	7.40108188423262	7.30341759289518	7.15720650433831	5.57229562759243	5.87846695039926	6.97278108299399	6.02626792901803
238910_at	4.68848365810384	4.63208008862271	4.90396318309595	4.79172948222745	5.73293233505564	4.81679895232744	5.34056978287819	5.19375698430876
238911_at	4.05171920848727	3.89668107908386	3.99883125358325	3.85944822410793	4.78913695574547	4.43310588600294	3.85299113828196	3.79932968804763
238912_x_at	8.48585896180791	8.44889737836891	8.46945648320255	8.55489371357072	7.59599009656425	8.11917341895842	7.96406884305799	7.45624123422254
238913_at	4.64632549098221	4.75318404825131	5.13511944360118	4.31848131941428	5.44542782321581	5.32368338537601	5.97512036643687	5.33336501630767
238914_at	1.39704981671041	1.65165173123455	1.55993934220942	1.67907219444741	2.10063903637338	1.70291751165663	1.61087836582278	4.00160516348484
238915_at	5.61336847182377	5.39265067866719	6.02388223678815	5.50072503374855	5.20890154660331	4.86142387477701	5.08524993893044	5.40609014608621
238916_at	5.02528712908002	4.7254674284854	4.71410646870882	4.69535404689582	4.82585486648347	5.1068304924401	4.81299531665134	4.8280844909651
238917_s_at	2.90016430614047	3.53089661288938	3.41035712738432	3.50151593035904	3.42053844572106	3.23052644620745	3.4675939704177	3.14056452685793
238918_at	4.52464624156506	4.05825373121465	4.21658755666935	3.91576263553828	4.11063368304448	4.42838492923135	4.30926999130069	4.32824243482306
238919_at	1.65483949782124	2.10492762987587	2.5716330766505	2.76740884946939	1.64033774467394	1.25205489118934	2.59426026114732	1.87418617234556
238920_at	5.3658444194512	5.09198966746779	5.19325399077382	4.44304094431163	5.06240861467631	5.2309497885787	5.19325399077382	5.01130859122946
238921_at	3.90822620890931	3.93907309115217	3.75672539855752	3.87308719067804	4.18727755944771	4.07162602629058	3.67944248408056	3.65079291652251
238922_at	1.92878383152887	1.70533187149374	1.71728204993151	1.91622400917503	1.87130969044424	2.07588917056358	1.79662134591804	1.77457914661324
238923_at	4.9664078349564	5.27965026486243	5.42166868425667	4.93611489965666	4.60877318604111	4.65409153906582	5.01524458836239	4.82291394117265
238924_at	2.16744475348821	1.96896470675993	1.98227069299442	2.17860541326899	2.14294018953879	1.86128341715832	2.02380135387939	1.68503653293789
238925_at	4.04322955119916	4.10594298284518	4.18441775296093	4.33195703331384	4.49706710376481	4.25868832298205	4.33195703331384	4.29039886228808
238926_at	4.45661746098969	4.32050415024918	4.1497698819986	4.32556892710684	4.40984783116171	4.20173610474747	4.23134779870543	4.36383742960094
238927_at	4.48228991705717	4.39817234038696	4.48228991705717	4.64818225791497	4.36601030771763	4.27312980083359	4.11705100718959	4.33247287131043
238928_at	2.5240946848443	2.82183485201102	2.99394060686752	2.63595974730075	2.43077078902025	2.24232282983428	2.18579968608684	2.41448629273944
238929_at	4.0942440583032	4.0037480965671	4.69059979208186	4.31344435204039	3.49622822826578	3.69168911654063	3.65595798406891	3.443148549048
238930_at	3.14415583737505	3.13181320599281	2.91805728053902	3.06049651609338	3.00852343387163	3.06198031670141	3.29529804564673	3.03201676397566
238931_at	3.77306702243297	3.50886929486726	3.47061435972477	3.64704944686329	3.75959408310368	3.60364710229078	3.76131203855828	3.75813042852108
238932_at	2.59746928996406	2.47963057563358	2.67354497196877	2.56505463410583	2.06427194830415	3.35253662281281	2.40295697570378	2.46266831937646
238933_at	4.57204030286339	4.7600551641668	4.07540525633283	4.25483461731343	4.78389816058465	4.23982393270166	4.87154352288553	4.50730479397537
238934_at	2.32274240140833	2.33804330973466	2.39749735090213	2.4745747053143	2.25987020476226	2.37960393830129	2.4978314173058	2.39674844332689
238935_at	4.55154310846989	3.5320904821923	4.28308180034155	4.02730864397209	4.30842532677506	2.58376259158273	3.94482155782626	4.10310475799557
238936_at	4.81639192552197	4.82971981618388	4.58730920059562	4.8207554722337	5.05218181528531	4.3204726596267	4.54419781791179	4.52865594720444
238937_at	5.72838149367647	5.98991035054496	6.37519184256836	6.03191372151846	5.43237368095949	4.52413203897594	5.54934457465417	5.46292853798175
238938_at	2.35478294013602	2.21867925535292	2.36301453923555	2.38727835757415	2.37622341510159	2.37284626120451	2.38727835757415	2.37821505223526
238939_at	4.29551813903015	4.14982895758617	4.04555812949275	3.9303090836349	3.88251826962514	4.02822891373298	4.19355880663651	4.1481932274366
238940_at	3.43767404557031	3.17386671161047	3.25439426550426	3.3534685956758	3.1859627062975	3.220626798591	3.58919298811726	3.44114077183404
238941_at	3.09102805414727	2.97365636519505	2.791183755495	2.68235984928209	2.91803443243261	2.70951614361713	2.71526681183819	2.791183755495
238942_at	4.34748171468413	4.45661746098969	4.02313235315846	4.12676470079762	3.90478418720266	3.83646604964208	3.5935399481358	3.52577534707608
238943_at	4.29192427716304	4.11220604144207	3.78321489829617	4.13244458560529	4.07385635940986	4.33179286861855	4.38509864238347	4.36107485206704
238944_at	5.65445454587741	5.9713017636457	6.35660210171924	6.36791069241036	6.37701811212615	5.85061096606713	6.104240065295	5.93308286054792
238945_at	3.76395878610634	3.53081424397889	3.35954605212678	3.28676441646182	3.39805137582281	4.09371345491214	3.5439087386164	3.28676441646182
238946_at	3.30756140172579	3.66958965243843	4.49348559789107	4.04104288699508	2.51075733749281	3.70557486890739	3.68110586197407	3.85745951998785
238947_at	3.6381957322142	3.1649977332662	3.13769223539764	3.17838913987035	3.30713150936528	3.42942946695714	3.16568501431967	3.13592452051751
238948_at	4.75706289514704	4.212436515287	4.36540404408603	4.04376702100603	4.78875162331621	4.65612630110235	4.13026258227692	4.34633168892258
238949_at	6.92647763034968	6.37086289086777	6.02737995636465	5.99263144444414	7.1666913189418	7.595860049499	7.1408326030947	6.86292778902026
238950_at	3.88921244012847	4.00076502205159	4.04123410963575	3.75217196485302	4.40558775385093	3.83857806272553	4.25489098116481	3.95493672692492
238951_at	3.66823447531707	3.66823447531707	3.75948877103208	3.38646262030704	4.36774169304607	3.65117275479149	3.27981141308114	3.72593423447042
238952_x_at	5.22311179227434	5.2277736994822	5.24341071239934	5.42893966348105	5.01269675393286	3.76570603437484	4.83706565670629	4.83177582858398
238953_at	3.59780610806942	3.75147971578021	3.95078009720831	4.05031752053453	3.95078009720831	4.28950877060144	3.79828619869945	4.97147768263375
238954_at	3.696830327856	3.6283626083113	3.11077879520314	3.30688429785048	3.5821628185705	3.66893722883226	3.95599166725686	4.02821964259526
238955_at	4.11238758232373	4.27211818682395	4.04402484477287	4.11238758232373	4.19313596628289	4.27040123714634	4.08952993466766	3.85497960888429
238956_at	4.3361587883891	4.47039538821774	4.31027694056227	4.65563652309273	3.73904063939931	3.92749788892192	3.68614528147396	3.97841159459822
238957_at	1.52886128956774	1.60365321404535	1.86867179726241	1.56377872583273	1.72664752220236	1.69191770458928	1.91010320077433	1.42857609681725
238958_at	2.16689702924835	2.21953922087436	2.4523610235365	2.48901281267415	2.31143860464906	2.09648942713833	2.19825120149156	2.47255612967555
238959_at	4.39137984075155	4.39137984075155	4.34598437333563	4.43968286729693	4.69632158969323	4.31744111325164	4.36752705004761	4.13029809782006
238960_s_at	4.22930606052774	3.84903756112014	3.96942269650323	3.95383424737329	4.71750045894711	4.09342567786873	4.2089916229562	4.13501199136518
238961_s_at	4.60349106958252	4.6753782313739	4.49812182146511	4.67406110467708	4.70562459499181	4.56178167437005	4.64665121321962	4.66276412065586
238962_at	2.96519647208605	2.96205237334352	3.0242849588035	3.14445572612987	2.80141123077868	3.82177458897277	2.7205093901532	3.09825774669216
238963_at	4.37999895506852	4.32709837964313	4.44018453400135	4.95166782481093	4.20153753514079	3.85691241646253	4.05620792788266	4.12797034710469
238964_at	3.53477046428574	3.12913314411079	4.03493339117418	3.409192617723	2.55186617650333	1.91472729814863	3.36323539862382	3.33727600298278
238965_at	4.25934507969469	3.96483687066598	4.51204818576022	4.2628808040897	5.18161848525365	4.2504417277088	4.53789043338163	4.417367654977
238966_at	2.54046973366004	2.47856454632275	2.64571931643162	2.40214903626355	2.90847220618046	2.7545261793979	2.2354705819818	2.76406674842287
238967_at	4.92285930133296	4.70282535153639	4.64514820877753	4.59875269506487	6.87454536134861	5.92966569356215	5.07989251001308	5.35705180567377
238968_at	2.82782787331641	2.73625980597854	2.72672481030229	2.86356623161835	2.55323884277707	2.66105938108958	2.69275544933456	2.66913909274138
238969_at	3.04729256073409	3.83249173426309	3.81350853544811	3.64799491851078	3.4347407708082	2.32560959933333	3.14429340902142	5.01644538233137
238970_at	5.48799007712467	5.21402181315319	5.61578492682903	5.50911136100691	5.66939655961249	5.28194834953838	5.72717812318869	5.64070489473957
238971_at	3.68785682232003	3.59699540411247	3.39578567588999	3.66218031410663	3.39578809715392	3.64550183208722	3.26330598304509	3.09920397146344
238972_at	4.45781911821241	4.14469867429645	4.20873285248459	4.19797917567803	4.38287580962572	4.33650056235693	4.35574335751645	4.29451901865845
238973_s_at	6.34595439639091	5.78255695258116	5.91431126784331	5.74365957659139	6.56998901702431	7.48654639283506	5.22426984688012	5.95803013371301
238974_at	8.21001512292087	8.04249115700447	8.18397666935056	7.81333306377908	8.31720665330793	8.65910458344101	8.33323306523623	8.16940959654026
238975_at	3.90841406471218	3.9927259506884	3.77463628022884	3.87266618936993	3.65683701937067	3.34073144391344	3.65604596270102	3.57585915312104
238976_at	3.16367385506727	3.11895062441529	3.10346354231428	3.01617780484839	3.10834621505626	3.09421766009083	3.12638450590474	2.84881738769035
238977_at	2.23763911232563	2.05220012517534	2.14627901905831	2.0762725969626	2.23763911232563	2.74914775904986	2.5012565016936	2.24411217953901
238978_at	1.67445206085859	1.75948149568521	1.68546589746744	1.61330244546821	1.57327389484615	1.65283028845931	1.66400303881583	1.57327389484615
238979_at	3.91348986876996	3.8450332928255	3.73567544145759	3.98860950132525	4.00269944449891	4.12363613003655	4.25045005419807	3.8961744056023
238980_x_at	4.17577703188759	4.74219455995643	4.36589134310325	4.46647371331731	4.23008495650567	4.17345084703834	4.35082439843358	4.21021535360136
238981_at	3.28988756428677	3.78337905361787	3.45101089455668	3.48362608867376	3.31601095294313	3.5918798470646	3.45213453289587	3.41071547194051
238982_at	4.46664714462545	3.88933374782291	3.98277034429533	3.64704944686329	4.27359649778821	3.63741373855365	4.08213278153778	3.96268985283419
238983_at	4.14042513246038	4.28234473198032	4.90501291609037	4.51068208315357	2.9795477256027	3.20928937184126	3.92363233045609	3.93470433983163
238984_at	2.04352032494955	1.96754912032112	1.88148103187472	2.36398262672229	1.80477132311835	1.76099113725883	2.02380135387939	1.85350291202066
238985_at	2.72863481846264	3.22313070198368	3.07739855526478	3.21564841563202	2.65183273038768	3.34256905787102	2.93282785472338	3.03518462750631
238986_at	3.35105730880661	3.31119916855713	3.4265231659378	3.44138297596533	3.49290367097246	3.31735778161377	3.36323539862382	3.33481127815665
238987_at	4.23693638061989	3.82445069831779	3.91262373492972	4.03989374702124	4.11342085523042	3.94242301891311	4.23671062735161	4.03282976020168
238988_at	5.97017063405653	5.57228083373935	5.7892825322346	5.57982767413328	7.07766453377602	7.79319482263372	6.63659081249472	6.11903258822331
238989_at	4.38949674775252	4.54866137206333	4.62383630130433	4.97284687963413	4.20353642543599	4.4483809791436	4.53642688255812	4.70364572287276
238990_x_at	3.38407666684669	3.18867805890204	3.52711283682056	3.41953248631616	3.28117383461851	3.43980462062161	3.7307754271956	3.95631493746558
238991_at	2.92468749393474	3.03311914399623	2.62253030304622	2.88325372741768	2.96490949211664	3.03697423576395	3.15829828431556	2.77693424757498
238992_at	3.18461577932456	3.2964091954319	4.19291668793107	3.64704944686329	2.82031353927076	2.29141624114171	3.37812744976997	3.55466095889706
238993_at	2.9952329261034	2.57210780368263	2.77312509083689	2.93556093988207	2.68330997783625	2.84608012195447	2.63225179551612	2.87832066965784
238994_at	5.4179853267481	5.19720105462958	5.25889861101496	5.18850054734007	5.77841627616169	4.88741075629226	5.37110541547051	5.5028243799137
238995_at	5.12588093365279	5.00229909677485	5.03160837814271	5.12588093365279	5.64615961453537	5.13047204504861	5.12841225022963	5.12290824164366
238996_x_at	7.07534319298457	7.50665112623923	6.80031057153133	7.19926205978759	7.72644176220041	7.75639109419922	6.7202435018379	7.01640405111227
238997_at	2.87927869704103	3.37712964075	2.98276422562479	3.12870147343697	3.02103701418886	4.66276412065586	2.56605047523411	2.82782787331641
238998_x_at	4.06015878174963	4.31710720210264	4.20745949073581	4.00742706988482	4.19500756593532	4.14372924721386	3.67205164997675	4.31687799803492
238999_at	4.28421853118339	3.9306335748378	4.14297148329387	4.22606668620844	3.86363942666641	4.05413608093601	3.90317880630224	4.48882627344918
239000_at	5.22901954193616	5.42084762013653	5.33289642270141	5.530014254228	5.42362528271431	5.51031200711988	5.22446259125191	5.44557649823186
239001_at	5.03196704274051	4.55841920689018	4.90889372791593	5.2341411890175	5.64439147797694	4.13903580142984	4.13829496815693	4.78677090525953
239002_at	5.96761736256364	5.13672964375799	4.94812873443367	5.70590082958724	6.88326480427825	7.12000120215507	6.08986273605911	6.13605728670882
239003_at	2.64548703824081	2.35583488928138	2.72630340494966	2.26448618974794	2.65607288099857	2.60676300657437	2.64548703824081	2.68269469356452
239004_at	5.01071245045831	4.88174603853119	5.04518067814005	5.08423810415566	4.96969425855061	4.76048378171892	5.13341976518033	4.88340814277852
239005_at	5.95967113800142	5.75196188859473	5.41350822949775	5.55092455732029	5.32243787297221	4.65497915397971	6.07146415061638	5.52490075805103
239006_at	1.72000737589067	1.40187982134776	1.85255345541028	1.41650767036187	1.40499712615322	1.52053575614679	1.78534343055321	1.52750377514746
239007_at	2.81327109693183	2.56505463410583	3.02337244169145	3.04988016756249	3.55084130499473	3.06212630159706	3.01499015293549	3.13140032085855
239008_at	4.02646618358392	3.28851854475938	3.52676942385449	3.58052219708496	3.56992148115769	3.43040320232113	3.70048187217939	3.9770564833485
239009_at	4.28646717469148	4.19442189259195	4.14396711751954	4.31505604363865	4.2745855959352	4.28449933263407	4.15827191469393	3.90737684864546
239010_at	1.88276305270116	1.95441916520046	2.28353869318622	1.91768048896615	4.93930084310914	4.18932373894676	3.79165985674368	2.72679518347063
239011_at	3.14415583737505	2.58552562403666	2.70968750071434	3.08254323019541	2.87504402231441	2.86097205175194	2.58552562403666	2.48341133338767
239012_at	5.23187252954475	5.26993465837871	4.85235031952068	5.03141568979408	5.35123315157758	5.23810716838404	4.95521808607012	4.99752612219592
239013_at	4.60644734671519	5.0346547717754	4.57307859883702	4.36477837955832	4.75837645872106	4.8197370963925	4.30891368042562	4.44428936390441
239014_at	3.72855642181247	3.6856482023847	4.39616754815381	3.62941865606218	3.6886526140472	3.83944720465321	4.72782160453751	4.78134626502653
239015_at	4.39382289061098	3.95216801251193	4.35975827206952	4.03283004375956	4.37054526213345	3.95216054956162	4.00104490531708	3.96676577280808
239016_at	4.07030932163554	3.97146285132612	4.22650376099137	4.11008805077081	3.29542400451696	3.4500959516241	3.86410851014467	4.18352938313681
239017_at	5.93477168605383	5.47344103746087	6.31322619719906	5.88806771557181	4.63027392834472	4.19923251808764	5.713514845436	5.36478002123344
239018_at	5.42201400234475	4.95851557318325	5.1994821744316	5.21183468810011	5.42857892411329	5.31797949381511	5.1791619691565	5.18261106005626
239019_at	1.97620865723112	2.46412464232072	2.63403794593325	2.45431565960342	2.31735086581314	2.29141624114171	2.45115586275676	2.29147081843595
239020_at	4.01390189349898	4.04969622761095	3.81012820803906	3.99605080269676	4.09919184110295	4.26919136129819	3.84410190592232	4.00021960810098
239021_at	4.56017113895103	3.54225811389404	3.74844561601879	4.12818759145806	4.37556963061457	4.2548811515703	5.02470255259517	4.66951583322888
239022_at	5.66613484284643	5.12823715179898	4.79126319765785	6.14756978861905	5.53549816715766	5.42668976826858	5.03771014949619	7.14546819340837
239023_at	3.5758626271575	3.66983134227536	3.42436181680571	3.64704944686329	3.64023707354859	3.592959795373	3.45068348683817	3.53072098406101
239024_at	4.76726156106448	4.97900898630022	5.57203913445594	5.11719590017033	4.28972234286011	6.43143275646243	4.91871341819358	5.88390988688455
239025_at	2.80416612644652	2.54659519794717	3.40049337463144	2.94472778445328	2.07566273761178	2.43213555626191	2.45895171477134	2.18101361377681
239026_x_at	6.78193948688948	6.53651086021762	6.30601927764525	6.59818801312365	6.52358763894275	6.59864517812954	6.29733528775306	6.61310223965424
239027_at	6.11348332120945	4.86408948559415	5.0725319387684	4.82457937132433	5.25721262524438	4.26258403269498	5.92645611469064	5.45732686086076
239028_at	3.05926797559388	3.44759197840588	3.4190837417866	3.30894337461813	3.01564228111579	3.3953835724234	3.01671933879713	3.29321166955096
239029_at	3.60768727552628	3.82800320395018	3.93814666680709	3.41229211062963	3.54000477924523	3.83857806272553	3.59360695979212	3.63446040855284
239030_at	3.38282055462362	3.62105466104134	3.55240428572703	3.54965222126869	3.45931189552542	3.73904063939931	3.52795831462807	3.46220269075074
239031_at	3.36248316420493	3.29685210038208	3.24518735656942	3.29685210038208	3.28766469917795	3.40294450987902	3.30347370246565	3.12352696776864
239032_at	3.16144735506095	3.01060596400064	3.05576881422538	3.01312573320045	3.06785658363978	3.54840988716919	2.85580329052306	3.1307278348252
239033_at	4.84320581747969	4.82166248474686	4.68622065821427	4.96825982997428	4.89028905733096	5.34994012471426	4.72137567058989	4.60086696882754
239034_at	4.22581433766938	4.22722771654882	4.20483047719723	4.01400424292452	4.27359649778821	3.92081518599114	3.83857806272553	4.22699469273342
239035_at	6.94238290204474	6.29707976884836	6.09736151205873	6.43236718573326	6.34954612422676	6.17900264398752	6.71806330042293	6.26853342465465
239036_at	4.97940638400866	4.80587862505719	4.66755333572851	4.87428013010224	4.87624430797771	4.94706495478245	4.80587862505719	5.10048238122968
239037_at	2.38347451524105	2.31297274625478	2.26433076422978	2.38347451524105	2.29152543212108	2.27682330801514	2.09864024942727	2.22229034419908
239038_at	3.72997179614348	3.63078127665986	3.99658588892838	3.48095779873671	3.10295116355701	3.20928937184126	3.4422319095983	3.25439426550426
239039_at	3.46668961045579	3.93945586920367	3.96808812282886	3.88282175973634	3.75059210970126	4.00394297200996	4.11281195273604	4.05464716937118
239040_at	3.52250716121969	2.82782787331641	2.98211654430022	3.01312573320045	3.43095404927042	3.831159584414	3.73277227581183	3.39304697152244
239041_at	2.77638913641118	2.86585566879369	2.6543236338498	2.63903062818081	2.80684162063846	2.68632832346972	2.87865897065946	2.92482136110928
239042_at	5.99623185153646	5.5780092820408	5.76502732354007	5.37422832978272	5.96791657883295	5.40629051893584	5.83711137810825	5.43145116291672
239043_at	2.01468015587023	2.54315652295384	3.39304697152244	3.02779451674583	2.44423874689621	2.15653179794866	2.21692739285254	2.60929771485506
239044_at	3.2710170044526	3.17487328161116	3.61982710913431	3.53711086886272	3.05248257479859	3.22175881856265	2.91325892656127	2.82263721088582
239045_at	3.68698158608288	3.75147971578021	3.93366249428676	3.27150116553706	3.72355345691165	3.72704469109009	4.14105724961067	3.69679668334153
239046_at	5.00357825100039	4.37875645021511	4.7657768902612	4.12029613060315	5.04409189865607	5.70489310610805	4.93893668429925	5.41441130535413
239047_at	4.12755778610444	4.39733988232324	4.06391370063705	4.4473773098425	4.03193535870749	4.03105940080523	4.0480122692933	3.89432996953365
239048_at	3.6470517822719	3.91255974095881	3.7480606798713	3.8482976138461	3.39869602126901	3.83857806272553	3.43514329846627	3.34329755375589
239049_at	4.4899674355321	3.9852948574857	4.05464716937118	4.06766684286042	4.05942096562769	3.15250682209203	4.59116951402027	4.4863631316016
239050_s_at	5.19396423496791	5.13297928438174	5.30665203396623	4.92458844444055	5.38653284893259	4.29590184455711	5.24068812694013	5.69457773223207
239051_at	4.62642464840814	4.62076657266198	4.717140278354	4.62642464840814	4.68299928230988	4.70810167965964	4.63500807851994	4.56191447738023
239052_at	2.90249622073773	3.16197732854719	2.87534479525141	2.91059220720841	3.19585964615667	2.86601413629455	2.86133142045984	2.90351414459819
239053_at	5.19884748168321	4.73023880682633	4.73023880682633	5.07486775622557	4.96229451826622	4.98565745211798	5.08552933220606	4.86779288354785
239054_at	3.38795583646795	3.59730513761166	3.72329572051477	3.48192859903419	2.97144888433255	2.96503763797561	3.45362187258494	3.33408700962522
239055_at	3.89045103091529	4.00457652363693	3.97241544394727	3.994472030134	4.00457652363693	4.28977760597981	4.18484376762592	4.03591798132533
239056_at	4.22427023541371	4.22427023541371	3.98307834949943	4.00044016110164	4.12655112723884	4.09715261041091	4.08661561323847	4.23793921990984
239057_at	3.22526852340592	2.9797870481805	2.56143388441149	3.22526852340592	2.85649727605931	3.07329074048555	2.57856744063175	2.69192670374497
239058_at	5.68204407327078	5.58531571852318	5.44584897463689	5.69917576662229	5.48514020486188	5.28282963691447	6.05399713072937	5.44492067990233
239059_at	3.41929226907928	3.70724532897205	3.68253989613422	3.56046575744384	3.50858909592855	3.44390286246881	3.4601311087472	3.2308847880445
239060_at	4.76102475660302	4.32578016943957	4.5127519879398	4.8061077122439	4.98321995545196	4.61394836908479	4.89569712247543	4.74906323958782
239061_at	5.88152911610231	5.76678632666395	5.65906390948311	5.83805579092476	6.19172080783813	6.75217016170782	5.61336847182377	6.02573352233487
239062_at	3.88290580039716	3.65605474781558	3.88290580039716	3.81212428505462	4.05246351953187	3.95393921802367	4.02219689133676	3.65195743936044
239063_at	4.32533935783858	4.22205544633463	4.42878584380218	4.54953713356432	4.32794964478611	4.440617805092	4.70429792018449	4.45610324976123
239064_at	5.93742582415597	5.62242420021611	5.52435602284792	5.94565913708944	5.16705797548344	5.02849376771554	5.33376227378824	5.5982888175023
239065_at	2.20278548703635	2.26994569218782	2.30534170887176	2.24904496327173	2.29856132531127	2.46783807933521	2.55350492910041	2.36161567293912
239066_at	5.87652470235001	6.70318290104522	6.54812003739645	6.50317610257344	4.80475911982471	4.5047334809468	5.8615884173883	5.21770873192871
239067_s_at	3.72295159785985	3.44746676761274	3.50673042665815	4.08187955692975	3.93926302313169	4.46510454833382	3.41434330678609	4.05866869985204
239068_at	3.11059162021147	3.57616690295048	3.9446792265144	3.58859371563426	3.40884154893371	3.3002052061374	3.56016623291178	3.27219980200457
239069_s_at	8.62933095871934	9.03739916874148	8.82679999007516	8.75849744861586	8.11333255081697	9.78802775086643	7.71416654260496	7.9405331002495
239070_at	4.56269424688974	4.57637783457678	4.41576411208414	4.33758786484425	4.39685365713424	4.33743083892739	4.63547244259745	4.55794481217043
239071_at	6.35497826907388	5.93462414731354	6.16188112401348	6.17040281788373	6.30490280031917	6.77451991611261	6.98116874951374	6.40242101706627
239072_at	1.60029834966334	1.54758986579836	1.60029834966334	1.52300412833501	1.58473495586813	1.51035310165595	1.77630870122928	1.86716278528682
239073_at	4.15783774254439	4.27062362130831	4.18404407141398	4.12538903284434	4.16985830205446	3.68188261440993	4.24346000248121	4.26524843209116
239074_at	4.90969926039603	5.08435995703926	4.93816998824754	4.94500292817884	4.62838538485459	4.70997544725606	4.86604899933423	4.66276412065586
239075_at	3.68674072495073	3.66291814656129	3.69431959973928	3.8104882569341	3.66113939003694	3.69119882946951	3.32896583972493	3.68496196842638
239076_at	4.67693338941359	4.66107574749936	4.66738391123282	4.68830439703102	4.79689841995402	4.7886932960009	4.66606543388354	4.76786272076791
239077_at	4.52577450133535	4.42903375663064	4.42701845480546	4.40201630114793	4.48039314168691	4.48265085901022	4.50993319707864	4.50623240444945
239078_at	3.93289869640479	4.50133496970587	4.18110150332394	3.85224765684277	3.66113939003694	4.04622377791645	3.45321724532591	3.81865952373055
239079_at	3.53243529642115	4.19260117549392	3.61947413807989	3.79400540784161	3.81103723234126	3.45303068718938	3.76891097005603	3.48986113485867
239080_at	2.02222648605408	1.95210032226974	2.24437191004813	1.90392890565341	1.86901146938843	2.23387217727976	1.88323969587263	1.87224196103671
